,Timestamp,Rain_mm,DailyRain_mm,WindSpeed_mean,Chlorophyll_ugL,Depth_m,DissolvedOxygen_mgL,DO_Saturation_percent,pH,Salinity_psu,Conductivity_mScm,Temperature_C,Turbidity_NTU
4278,2025/1/25 5:50,0,489.6,1.955,2.91,0.214,3.99,63.76,7.76,29.64,46.008,31.693,18.16
4279,2025/1/25 6:00,0,489.6,2.016,2.79,0.208,3.92,62.55,7.76,29.66,46.04,31.602,7.4
4280,2025/1/25 6:10,0,489.6,1.791,2.56,0.207,4.06,64.79,7.77,29.62,45.977,31.488,5.6
4281,2025/1/25 6:20,0,489.6,1.464,2.63,0.211,4.2,66.74,7.78,29.34,45.586,31.425,7.44
4282,2025/1/25 6:30,0,489.6,0.725,2.33,0.217,4.2,66.75,7.79,29.28,45.505,31.411,5.98
4283,2025/1/25 6:40,0,489.6,0.785,2.31,0.219,4.33,68.88,7.81,29.85,46.286,31.27,4.51
4284,2025/1/25 6:50,0,489.6,1.048,1.99,0.221,4.43,70.53,7.83,30.04,46.552,31.287,5.89
4285,2025/1/25 7:00,0,489.6,1.267,2.07,0.222,4.61,73.69,7.87,30.84,47.64,31.172,7.67
4286,2025/1/25 7:10,0,489.6,0.812,2.27,0.222,4.65,74.22,7.89,31.02,47.898,31.136,8.48
4287,2025/1/25 7:20,0,489.6,0.922,2.43,0.227,4.68,74.78,7.9,31.15,48.076,31.103,8.86
4288,2025/1/25 7:30,0,489.6,0.863,2.29,0.241,4.8,76.71,7.92,31.41,48.419,31.017,6.64
4289,2025/1/25 7:40,0,489.6,1.289,2.38,0.241,4.88,78.06,7.95,31.64,48.737,30.979,4.57
4290,2025/1/25 7:50,0,489.6,1.928,2.28,0.243,4.99,79.85,7.98,32.02,49.254,30.926,6.65
4291,2025/1/25 8:00,0,489.6,1.672,2.21,0.242,5.1,81.79,8.01,32.41,49.782,30.916,4.78
4292,2025/1/25 8:10,0,489.6,2.119,2.5,0.239,5.18,83.22,8.04,32.75,50.251,30.913,8.44
4293,2025/1/25 8:20,0,489.6,2.377,2.42,0.24,5.23,84.12,8.06,33,50.592,30.933,8.03
4294,2025/1/25 8:30,0,489.6,1.935,2.57,0.242,5.28,85.18,8.08,33.21,50.886,30.953,8.27
4295,2025/1/25 8:40,0,489.6,1.583,2.22,0.24,5.33,86.09,8.1,33.39,51.135,30.982,6.94
4296,2025/1/25 8:50,0,489.6,1.433,2.2,0.236,5.35,86.47,8.12,33.49,51.261,31.021,7.34
4297,2025/1/25 9:00,0,489.6,1.502,2.25,0.238,5.12,82.88,8.11,33.54,51.335,31.041,7.02
4298,2025/1/25 9:10,0,489.6,1.193,2.18,0.256,5.1,82.18,8.08,33.14,50.79,30.965,7.16
4299,2025/1/25 9:20,0,489.6,1.303,2.38,0.256,4.83,77.62,8.03,32.68,50.159,30.882,9.42
4300,2025/1/25 9:30,0,489.6,1.085,2.33,0.256,4.85,77.87,8.02,32.53,49.948,30.93,9.23
4301,2025/1/25 9:40,0,489.6,0.733,2.49,0.262,4.79,76.96,8.01,32.54,49.965,30.923,11.02
4302,2025/1/25 9:50,0,489.6,1.039,2.33,0.27,4.98,80.11,8.02,32.35,49.719,31.064,6.8
4303,2025/1/25 10:00,0,489.6,1.107,2.24,0.276,4.94,79.35,7.99,31.91,49.115,31.129,5.22
4304,2025/1/25 10:10,0,489.6,0.816,2.43,0.275,4.94,79.24,7.99,31.98,49.202,31.089,6.01
4305,2025/1/25 10:20,0,489.6,1.283,2.31,0.277,4.81,77.08,7.96,31.58,48.666,31.185,4.88
4306,2025/1/25 10:30,0,489.6,2.63,2.14,0.28,4.77,76.43,7.96,31.59,48.682,31.183,5.06
4307,2025/1/25 10:40,0,489.6,1.56,2.16,0.282,4.69,75.3,7.95,31.51,48.568,31.278,5.62
4308,2025/1/25 10:50,0,489.6,1.763,2.16,0.289,4.48,71.64,7.88,30.67,47.413,31.347,4.74
4309,2025/1/25 11:00,0,489.6,2.097,2.68,0.289,4.21,67.2,7.84,30.72,47.48,31.151,6.84
4310,2025/1/25 11:10,0,489.6,1.813,2.62,0.294,4.4,70.37,7.85,30.5,47.182,31.392,7.7
4311,2025/1/25 11:20,0,489.6,2.388,2.66,0.292,4.21,67.19,7.82,30.18,46.741,31.388,8.91
4312,2025/1/25 11:30,0,489.6,2.408,2.81,0.292,4.04,64.41,7.78,29.71,46.099,31.429,9.65
4313,2025/1/25 11:40,0,489.6,1.931,2.64,0.287,3.99,63.7,7.77,29.63,45.987,31.52,7.45
4314,2025/1/25 11:50,0,489.6,2.046,2.96,0.285,3.9,62.21,7.75,29.35,45.606,31.548,8.3
4318,2025/1/25 12:00,0,489.6,2.111,2.85,0.282,3.87,61.78,7.74,29.16,45.344,31.663,8.9
4319,2025/1/25 12:10,0,489.6,2.288,3.01,0.282,3.79,60.25,7.72,28.87,44.943,31.646,7.18
4320,2025/1/25 12:20,0,489.6,2.068,3.05,0.279,3.75,59.63,7.71,28.69,44.69,31.67,7.48
4321,2025/1/25 12:30,0,489.6,2.508,2.8,0.275,3.77,59.94,7.7,28.49,44.419,31.758,7.09
4322,2025/1/25 12:40,0,489.6,2.241,2.93,0.276,3.76,59.84,7.69,28.29,44.141,31.81,5.95
4323,2025/1/25 12:50,0,489.6,2.724,2.73,0.274,3.79,60.21,7.69,28.06,43.824,31.863,5.73
4324,2025/1/25 13:00,0,489.6,2.561,3.17,0.276,3.74,59.35,7.67,27.91,43.608,31.846,5.93
4325,2025/1/25 13:10,0,489.6,1.747,2.98,0.276,3.77,59.82,7.67,27.68,43.291,31.915,5.46
4326,2025/1/25 13:20,0,489.6,1.944,3.03,0.274,3.77,59.84,7.66,27.37,42.857,31.982,5.39
4327,2025/1/25 13:30,0,489.6,2.485,3.37,0.275,3.76,59.65,7.65,27.06,42.43,32.009,5.89
4328,2025/1/25 13:40,0,489.6,1.562,3.22,0.27,3.77,59.79,7.64,26.82,42.092,32.055,5.77
4329,2025/1/25 13:50,0,489.6,1.839,3.36,0.266,3.79,59.94,7.64,26.61,41.803,32.077,5.96
4330,2025/1/25 14:00,0,489.6,1.901,3.49,0.263,3.8,60.16,7.63,26.33,41.412,32.18,5.55
4331,2025/1/25 14:10,0,489.6,2.365,3.5,0.26,3.85,60.92,7.62,26.01,40.96,32.281,5.26
4332,2025/1/25 14:20,0,489.6,2.12,3.65,0.256,3.86,61.1,7.62,25.72,40.544,32.342,5.51
4333,2025/1/25 14:30,0,489.6,2.506,3.71,0.251,3.92,61.95,7.61,25.44,40.152,32.421,5.12
4334,2025/1/25 14:40,0,489.6,2.16,3.87,0.25,3.92,61.89,7.61,25.22,39.841,32.458,5.26
4335,2025/1/25 14:50,0,489.6,2.405,4.03,0.248,3.98,62.93,7.61,25.04,39.595,32.549,5.13
4336,2025/1/25 15:00,0,489.6,3.402,4.09,0.244,4.02,63.52,7.61,24.79,39.244,32.601,5.19
4337,2025/1/25 15:10,0,489.6,3.274,4.14,0.24,4.02,63.57,7.6,24.58,38.946,32.676,6.48
4338,2025/1/25 15:20,0,489.6,3.895,4.15,0.236,4,63.27,7.6,24.47,38.795,32.724,4.81
4339,2025/1/25 15:30,0,489.6,3.713,4.29,0.232,4.09,64.79,7.6,24.52,38.864,32.749,5.17
4340,2025/1/25 15:40,0,489.6,2.614,4.41,0.229,4.1,64.89,7.6,24.61,38.988,32.776,5.65
4341,2025/1/25 15:50,0,489.6,2.859,4.46,0.22,4.1,65.01,7.61,24.69,39.111,32.785,5.31
4342,2025/1/25 16:00,0,489.6,2.699,4.56,0.224,4.2,66.51,7.61,24.55,38.912,32.825,8.94
4343,2025/1/25 16:10,0,489.6,2.97,4.52,0.218,4.18,66.23,7.61,24.6,38.989,32.866,5.75
4344,2025/1/25 16:20,0,489.6,3.144,4.65,0.216,4.16,65.97,7.62,24.6,38.981,32.934,5.25
4345,2025/1/25 16:30,0,489.6,2.939,4.62,0.215,4.37,69.28,7.62,24.38,38.673,32.952,4.65
4346,2025/1/25 16:40,0,489.6,3.395,4.86,0.213,4.42,70.05,7.62,24.31,38.574,32.899,4.31
4347,2025/1/25 16:50,0,489.6,3.354,5,0.216,4.4,69.68,7.63,24.09,38.255,32.957,4.31
4348,2025/1/25 17:00,0,489.6,3.418,5.1,0.214,4.46,70.55,7.63,24.15,38.341,32.922,4.92
4349,2025/1/25 17:10,0,489.6,3.17,27.47,0.214,4.24,67.15,7.62,24.28,38.522,32.872,74.62
4350,2025/1/25 17:20,0,489.6,3.044,5.34,0.215,4.43,70.14,7.63,24.44,38.749,32.828,4.88
4351,2025/1/25 17:30,0,489.6,2.887,5.58,0.215,4.49,71.1,7.64,24.42,38.722,32.849,6.4
4352,2025/1/25 17:40,0,489.6,2.774,5.14,0.212,4.47,70.9,7.65,24.89,39.397,32.811,4.5
4353,2025/1/25 17:50,0,489.6,3.239,5.35,0.214,4.55,72.09,7.66,24.68,39.098,32.822,5.53
4354,2025/1/25 18:00,0,489.6,3.537,5.05,0.21,4.61,73.31,7.67,25.32,40.007,32.852,4.49
4355,2025/1/25 18:10,0,489.6,3.375,4.87,0.21,4.58,72.93,7.69,25.7,40.538,32.785,5.51
4356,2025/1/25 18:20,0,489.6,2.606,4.83,0.209,4.64,73.86,7.7,25.74,40.601,32.764,3.95
4357,2025/1/25 18:30,0,489.6,2.658,4.95,0.213,4.71,74.86,7.68,25.5,40.254,32.681,20.19
4358,2025/1/25 18:40,0,489.6,2.789,5.72,0.212,4.65,74.09,7.69,25.99,40.945,32.704,3.88
4359,2025/1/25 18:50,0,489.6,2.589,5.5,0.214,4.64,73.81,7.68,25.83,40.726,32.673,4.13
4360,2025/1/25 19:00,0,489.6,1.905,5.27,0.214,4.67,74.35,7.68,25.86,40.757,32.66,3.68
4361,2025/1/25 19:10,0,489.6,2.268,5.49,0.216,4.63,73.6,7.68,25.93,40.862,32.592,6.26
4362,2025/1/25 19:20,0,489.6,2.258,5.29,0.216,4.61,73.29,7.69,26.24,41.288,32.506,3.77
4363,2025/1/25 19:30,0,489.6,1.728,5.51,0.216,4.59,73.25,7.69,26.5,41.663,32.614,4.06
4364,2025/1/25 19:40,0,489.6,1.936,5.14,0.217,4.35,69.52,7.7,26.89,42.21,32.586,4.16
4365,2025/1/25 19:50,0,489.6,1.497,5.08,0.216,4.62,73.61,7.7,26.57,41.754,32.464,3.59
4366,2025/1/25 20:00,0,489.6,1.604,4.89,0.22,4.44,70.28,7.69,25.98,40.917,32.322,3.34
4367,2025/1/25 20:10,0,489.6,1.456,4.54,0.224,4.63,73.24,7.69,25.86,40.744,32.23,3.21
4368,2025/1/25 20:20,0,489.6,1.688,4.64,0.228,4.66,73.56,7.69,25.63,40.425,32.276,3.55
4369,2025/1/25 20:30,0,489.6,1.494,4.49,0.229,4.54,71.87,7.69,25.83,40.71,32.3,3.3
4370,2025/1/25 20:40,0,489.6,1.369,4.38,0.233,4.63,73.26,7.7,25.97,40.898,32.224,3.36
4371,2025/1/25 20:50,0,489.6,0.813,4.13,0.237,4.61,72.84,7.7,26.05,41.012,32.113,3.43
4372,2025/1/25 21:00,0,489.6,0.635,4.05,0.237,4.56,72.25,7.7,26.16,41.17,32.256,3.42
4373,2025/1/25 21:10,0,489.6,0.65,3.89,0.248,4.49,70.99,7.7,25.9,40.796,32.206,3.37
4374,2025/1/25 21:20,0,489.6,0.364,3.97,0.265,4.46,70.4,7.69,25.47,40.202,32.347,3.38
4375,2025/1/25 21:30,0,489.6,0.432,3.96,0.275,4.48,70.51,7.68,25.12,39.702,32.276,3.28
4376,2025/1/25 21:40,0,489.6,0.878,3.85,0.279,4.58,71.73,7.69,24.57,38.903,32.1,3.61
4377,2025/1/25 21:50,0,489.6,1.05,3.84,0.279,4.41,69.05,7.67,24.37,38.62,32.199,3.53
4378,2025/1/25 22:00,0,489.6,1.681,4.31,0.282,4.7,72.46,7.7,21.52,34.524,32.09,3.53
4379,2025/1/25 22:10,0,489.6,1.417,3.89,0.279,4.34,67.57,7.65,23.44,37.3,32.153,4
4380,2025/1/25 22:20,0,489.6,1.416,4.04,0.28,4.2,65.5,7.64,23.31,37.111,32.254,3.58
4381,2025/1/25 22:30,0,489.6,1.077,4.16,0.283,4.23,65.69,7.65,22.56,36.034,32.2,3.67
4382,2025/1/25 22:40,0,489.6,0.818,4.19,0.281,4.21,65.22,7.64,22.41,35.822,32.146,3.93
4383,2025/1/25 22:50,0,489.6,1.632,4.21,0.28,4.18,64.7,7.63,21.88,35.049,32.203,3.99
4384,2025/1/25 23:00,0,489.6,0.828,4.16,0.28,4.14,63.91,7.62,21.69,34.783,32.178,3.88
4385,2025/1/25 23:10,0,489.6,0.369,4.1,0.281,4.07,62.79,7.61,21.34,34.274,32.225,3.87
4386,2025/1/25 23:20,0,489.6,0.703,4.34,0.281,4.08,62.61,7.61,20.34,32.813,32.326,3.84
4387,2025/1/25 23:30,0,489.6,1.309,4.47,0.281,3.99,61.26,7.58,19.79,32.023,32.441,3.59
4388,2025/1/25 23:40,0,489.6,1.25,4.46,0.278,3.96,60.77,7.59,19.63,31.791,32.425,3.69
4389,2025/1/25 23:50,0,489.6,0.672,4.46,0.273,3.92,60.17,7.58,19.69,31.87,32.41,3.8
4390,2025/1/26 0:00,0,489.6,1.127,4.6,0.27,3.88,59.39,7.58,19.23,31.205,32.464,3.91
4391,2025/1/26 0:10,0,0,1.2,4.76,0.267,3.93,59.9,7.57,18.52,30.158,32.495,4.13
4392,2025/1/26 0:20,0,0,1.029,4.69,0.262,3.9,59.4,7.57,18.22,29.715,32.534,4.22
4393,2025/1/26 0:30,0,0,0.676,4.9,0.259,3.88,59.08,7.56,17.84,29.155,32.591,4.01
4394,2025/1/26 0:40,0,0,0.749,4.95,0.258,3.96,60.05,7.57,17.2,28.199,32.513,4.36
4395,2025/1/26 0:50,0,0,0.854,5.1,0.255,3.94,59.74,7.56,16.91,27.771,32.588,4.37
4396,2025/1/26 1:00,0,0,1.886,5.25,0.251,4.04,60.82,7.57,16.13,26.59,32.527,4.43
4397,2025/1/26 1:10,0,0,1.282,5.44,0.25,4.06,60.96,7.57,15.49,25.639,32.592,4.54
4398,2025/1/26 1:20,0,0,0.88,5.6,0.247,4.06,60.98,7.56,15.13,25.098,32.595,4.56
4399,2025/1/26 1:30,0,0,0.749,5.73,0.245,4.09,61.2,7.56,14.58,24.264,32.615,4.78
4400,2025/1/26 1:40,0,0,0.608,5.99,0.245,4.14,61.74,7.56,13.9,23.225,32.591,5.08
4401,2025/1/26 1:50,0,0,0.546,6.19,0.246,4.18,62.12,7.57,13.19,22.141,32.617,5.29
4402,2025/1/26 2:00,0,0,0.331,6.42,0.245,4.21,62.4,7.57,12.82,21.574,32.579,5.7
4403,2025/1/26 2:10,0,0,0.65,6.33,0.244,4.13,61.38,7.56,13.23,22.198,32.59,5.61
4404,2025/1/26 2:20,0,0,1.247,6.89,0.243,4.26,62.74,7.57,12,20.3,32.542,6.27
4405,2025/1/26 2:30,0,0,1.199,6.93,0.242,4.24,62.37,7.56,11.94,20.212,32.49,6.44
4406,2025/1/26 3:00,0,0,0.942,7.83,0.236,4.37,63.45,7.56,9.83,16.903,32.379,6.95
4407,2025/1/26 3:10,0,0,0.739,8.08,0.232,4.31,62.38,7.56,9.58,16.496,32.169,7.25
4408,2025/1/26 3:20,0,0,0.944,8.11,0.232,4.37,63.38,7.56,9.6,16.535,32.303,7.15
4409,2025/1/26 3:30,0,0,1.135,6.42,0.23,3.75,55.69,7.5,14.29,23.812,32.327,5.32
4410,2025/1/26 3:40,0,0,1.42,6.07,0.231,3.69,55.58,7.52,16.77,27.551,32.329,5.16
4411,2025/1/26 3:50,0,0,1.348,6.37,0.232,3.83,57.38,7.53,15.42,25.53,32.38,5.41
4412,2025/1/26 4:00,0,0,1.496,6.56,0.233,4,59.57,7.56,14.26,23.763,32.381,5.67
4413,2025/1/26 4:10,0,0,1.649,6.55,0.232,4.13,61.13,7.56,13.64,22.822,32.203,5.38
4414,2025/1/26 4:20,0,0,1.619,6.6,0.235,4.19,61.84,7.56,13.49,22.589,32.168,5.41
4415,2025/1/26 4:30,0,0,0.689,6.31,0.238,4.15,61.4,7.57,14.1,23.51,32.087,5.11
4416,2025/1/26 4:40,0,0,0.572,6.27,0.241,4.17,61.75,7.58,14.55,24.193,31.933,4.9
4417,2025/1/26 4:50,0,0,0.521,5.78,0.241,4.11,61.06,7.58,15.81,26.097,31.807,4.38
4418,2025/1/26 5:00,0,0,0.761,5.14,0.245,3.98,59.69,7.59,18.01,29.376,31.634,4.08
4419,2025/1/26 5:10,0,0,1.2,4.81,0.245,4.03,60.58,7.61,18.93,30.725,31.485,3.64
4420,2025/1/26 5:20,0,0,1.525,5.13,0.245,4.14,62.07,7.63,18.42,29.974,31.442,3.63
4421,2025/1/26 5:30,0,0,0.868,4.6,0.247,4.06,61.24,7.63,19.9,32.134,31.283,3.63
4422,2025/1/26 5:40,0,0,0.623,3.71,0.275,3.78,58.21,7.62,23.18,36.891,31.452,3.52
4423,2025/1/26 5:50,0,0,0.579,3.29,0.277,3.53,55.18,7.63,25.45,40.144,31.736,7.79
4424,2025/1/26 6:00,0,0,1.254,3.22,0.274,3.55,55.67,7.65,25.92,40.803,31.758,7.69
4425,2025/1/26 6:10,0,0,1.316,2.88,0.274,3.62,56.94,7.67,26.46,41.567,31.688,6.12
4426,2025/1/26 6:20,0,0,1.384,2.77,0.274,3.67,57.78,7.69,26.89,42.172,31.661,6.36
4427,2025/1/26 6:30,0,0,1.416,2.91,0.27,3.75,59.12,7.7,27.16,42.547,31.581,9
4428,2025/1/26 6:40,0,0,1.165,2.64,0.274,3.91,61.62,7.73,27.73,43.332,31.354,5.08
4429,2025/1/26 6:50,0,0,1.513,2.58,0.276,4.02,63.36,7.76,28.34,44.18,31.133,5.33
4430,2025/1/26 7:00,0,0,1.787,2.52,0.277,4.16,65.51,7.79,28.96,45.029,30.964,5.05
4431,2025/1/26 7:10,0,0,1.605,2.45,0.278,4.28,67.46,7.82,29.5,45.784,30.874,5.13
4432,2025/1/26 7:20,0,0,1.699,2.65,0.28,4.38,69.17,7.84,30,46.474,30.81,5.53
4433,2025/1/26 7:30,0,0,1.73,2.67,0.281,4.51,71.34,7.88,30.57,47.255,30.732,7.06
4434,2025/1/26 7:40,0,0,1.19,2.76,0.285,4.64,73.56,7.91,31.09,47.969,30.693,7.78
4435,2025/1/26 7:50,0,0,1.086,2.69,0.287,4.77,75.79,7.95,31.58,48.641,30.668,11.39
4436,2025/1/26 8:00,0,0,0.844,2.64,0.29,4.91,78.38,7.99,32.18,49.458,30.679,13.97
4437,2025/1/26 8:10,0,0,1.371,2.5,0.292,5.02,80.3,8.04,32.66,50.125,30.71,11.84
4438,2025/1/26 8:20,0,0,1.517,2.66,0.293,5.13,82.47,8.08,33.21,50.874,30.757,16.49
4439,2025/1/26 8:30,0,0,1.885,2.41,0.292,5.21,83.97,8.12,33.61,51.419,30.814,14.05
4440,2025/1/26 8:40,0,0,1.376,2.36,0.292,5.25,84.77,8.14,33.82,51.701,30.798,15.14
4441,2025/1/26 8:50,0,0,1.738,1.97,0.293,5.3,85.64,8.17,34.03,51.986,30.809,10.3
4442,2025/1/26 9:00,0,0,1.327,2.08,0.292,5.32,86.01,8.18,34.13,52.122,30.827,10.65
4443,2025/1/26 9:10,0,0,1.3,1.85,0.29,5.34,86.29,8.19,34.19,52.204,30.825,8.95
4444,2025/1/26 9:20,0,0,2.28,1.83,0.288,5.35,86.64,8.2,34.3,52.359,30.899,8.49
4445,2025/1/26 9:30,0,0,3.024,1.83,0.285,5.36,86.95,8.21,34.33,52.399,30.92,7.71
4446,2025/1/26 9:40,0,0,2.752,1.59,0.284,5.38,87.25,8.21,34.36,52.444,30.962,5.65
4447,2025/1/26 9:50,0,0,2.063,1.6,0.287,5.4,87.71,8.22,34.37,52.454,31.004,5.52
4448,2025/1/26 10:00,0,0,2.319,2.05,0.289,4.84,78.18,8.15,33.87,51.777,30.814,7.76
4449,2025/1/26 10:10,0,0,2.417,2.14,0.289,4.77,76.94,8.11,33.61,51.421,30.791,7.99
4450,2025/1/26 10:20,0,0,2.649,2,0.288,4.7,75.75,8.09,33.42,51.164,30.808,8.4
4451,2025/1/26 10:30,0,0,2.308,2.22,0.288,4.65,74.78,8.06,33.14,50.778,30.812,8.93
4452,2025/1/26 10:40,0,0,2.076,2.17,0.289,4.59,73.6,8.03,32.68,50.157,30.811,9.02
4453,2025/1/26 10:50,0,0,2.304,2.3,0.291,4.55,72.77,8,32.27,49.599,30.835,8.38
4454,2025/1/26 11:00,0,0,3.608,2.44,0.293,4.38,69.82,7.95,31.4,48.401,30.859,9.79
4455,2025/1/26 11:10,0,0,3.74,2.64,0.312,4.54,72.31,7.94,31.22,48.152,30.924,9.77
4456,2025/1/26 11:20,0,0,4.047,3.05,0.313,4.35,69.17,7.89,30.58,47.283,30.933,13.9
4457,2025/1/26 11:30,7.44,7.44,1.904,2.78,0.316,4.33,68.74,7.86,30.28,46.867,30.963,13.43
4458,2025/1/26 11:40,12.48,19.92,1.201,3.14,0.314,4.24,67.11,7.83,29.73,46.104,30.984,15.22
4459,2025/1/26 11:50,14.4,34.32,2.001,3.31,0.306,4.2,66.4,7.81,29.51,45.798,31.006,18.19
4463,2025/1/26 12:00,16.08,50.4,1.832,3.33,0.307,4.13,65.29,7.79,29.09,45.223,31.07,19.3
4464,2025/1/26 12:10,19.92,70.32,0.925,3.4,0.297,4,62.93,7.75,28.38,44.237,31.126,15.99
4465,2025/1/26 12:20,21.6,91.92,2.392,3.33,0.3,3.98,62.58,7.73,28.12,43.874,31.198,15.46
4466,2025/1/26 12:30,14.16,106.08,2.493,3.26,0.298,3.87,60.72,7.71,27.55,43.085,31.256,12.35
4467,2025/1/26 12:40,9.12,115.2,1.354,3.25,0.292,3.83,60.08,7.69,27.18,42.57,31.313,10.61
4468,2025/1/26 12:50,7.2,122.4,0.55,3.52,0.29,3.74,58.5,7.67,26.79,42.015,31.268,15.1
4469,2025/1/26 13:00,5.52,127.92,0.478,3.66,0.286,3.67,57.31,7.65,26.36,41.406,31.288,18.28
4470,2025/1/26 13:10,4.56,132.48,1.3,3.59,0.285,3.72,58.1,7.65,26.05,40.979,31.364,9.11
4471,2025/1/26 13:20,9.12,141.6,2.479,3.63,0.286,3.63,56.46,7.62,25.62,40.373,31.319,14.44
4472,2025/1/26 13:30,18.24,159.84,1.979,3.58,0.283,3.68,57.38,7.63,25.49,40.192,31.432,8.44
4473,2025/1/26 13:40,26.16,186,1.398,3.55,0.283,3.66,56.95,7.63,25.26,39.86,31.449,9.21
4474,2025/1/26 13:50,28.56,214.561,1.443,3.44,0.281,3.72,57.72,7.62,24.92,39.373,31.425,6.7
4475,2025/1/26 14:00,28.8,243.361,0.809,3.46,0.278,3.73,57.9,7.62,24.62,38.954,31.461,6.11
4476,2025/1/26 14:10,26.88,270.241,1.582,3.5,0.265,3.7,57.32,7.62,24.42,38.666,31.447,5.58
4477,2025/1/26 14:20,22.08,292.321,0.847,3.72,0.267,3.67,56.72,7.61,24.05,38.141,31.468,5.48
4478,2025/1/26 14:30,12.96,305.281,1.484,3.67,0.266,3.69,56.86,7.61,23.76,37.719,31.439,5.85
4479,2025/1/26 14:40,5.52,310.801,2.286,3.82,0.262,3.66,56.47,7.6,23.52,37.375,31.437,5.89
4480,2025/1/26 14:50,5.04,315.841,2.885,3.9,0.259,3.65,56.21,7.59,23.25,36.99,31.432,6.48
4481,2025/1/26 15:00,5.52,321.361,3.217,3.99,0.264,3.63,55.81,7.58,23.01,36.652,31.414,6.89
4482,2025/1/26 15:10,7.2,328.561,2.976,4.22,0.264,3.68,56.37,7.59,22.68,36.173,31.373,6.53
4483,2025/1/26 15:20,9.12,337.681,3.602,4.27,0.261,3.63,55.49,7.58,22.46,35.853,31.372,7.15
4484,2025/1/26 15:30,11.04,348.721,2.242,4.38,0.26,3.75,57.26,7.58,22.04,35.243,31.319,6.69
4485,2025/1/26 15:40,13.44,362.161,1.553,4.27,0.26,3.69,56.2,7.57,21.88,35.016,31.346,6.22
4486,2025/1/26 15:50,14.4,376.561,2.052,4.35,0.258,3.7,56.24,7.57,21.59,34.596,31.319,6.18
4487,2025/1/26 16:00,13.68,390.241,1.072,4.85,0.255,3.82,57.97,7.58,21.27,34.131,31.233,41.68
4488,2025/1/26 16:10,13.2,403.441,0.758,4.77,0.256,3.63,55.22,7.56,21.56,34.556,31.278,6.18
4489,2025/1/26 16:20,12.48,415.921,0.469,4.89,0.255,3.81,57.77,7.57,21.42,34.347,31.188,5.07
4490,2025/1/26 16:30,11.04,426.961,0.552,4.13,0.252,3.71,56.56,7.57,22.36,35.706,31.245,6.78
4491,2025/1/26 16:40,10.08,437.042,0.669,4.39,0.252,3.8,57.84,7.58,22.03,35.234,31.229,5.48
4492,2025/1/26 16:50,7.2,444.241,1.434,4.21,0.25,3.76,57.52,7.59,22.53,35.951,31.256,6.17
4493,2025/1/26 17:00,7.2,451.441,1.138,4.24,0.252,3.76,57.56,7.59,22.83,36.377,31.229,6.68
4494,2025/1/26 17:10,5.04,456.481,1.34,5.05,0.251,3.89,59.44,7.59,22.55,35.984,31.18,6.46
4495,2025/1/26 17:20,2.4,458.881,1.81,5.39,0.25,3.7,56.46,7.58,22.5,35.907,31.154,5.5
4496,2025/1/26 17:30,1.92,460.8,1.677,5.57,0.249,3.77,57.36,7.6,22.44,35.812,31.073,10.83
4497,2025/1/26 17:40,0,460.8,2.28,6.2,0.25,4.04,61.31,7.61,21.85,34.969,31.065,7.51
4498,2025/1/26 17:50,0,460.8,2.207,4.36,0.251,3.77,57.67,7.58,22.5,35.915,31.259,6.92
4499,2025/1/26 18:00,0,460.8,1.943,4.68,0.249,3.91,59.46,7.59,22.36,35.701,31.075,6.51
4500,2025/1/26 18:10,0,460.8,1.683,4.63,0.251,3.89,59.19,7.59,22.21,35.48,31.037,6.06
4501,2025/1/26 18:20,0,460.8,1.445,4.4,0.252,3.45,52.49,7.59,22.23,35.522,31.108,4.81
4502,2025/1/26 18:30,0,460.8,1.702,4.33,0.254,3.61,55.02,7.57,22.13,35.375,31.15,4.62
4503,2025/1/26 18:40,0,460.8,1.489,4.49,0.258,3.93,59.88,7.6,22.53,35.947,31.021,12.77
4504,2025/1/26 18:50,0,460.8,1.472,4.62,0.257,3.91,59.55,7.6,22.64,36.103,30.981,5.37
4505,2025/1/26 19:00,0,460.8,1.039,4.27,0.259,3.84,58.95,7.61,23.86,37.855,31.064,5.14
4506,2025/1/26 19:10,0,460.8,1.092,4.96,0.257,3.96,60.53,7.62,23.61,37.493,30.94,4.68
4507,2025/1/26 19:20,0,460.8,1.661,5.13,0.253,3.99,60.87,7.61,23.25,36.973,30.848,4.06
4508,2025/1/26 19:30,0,460.8,1.751,4.02,0.254,3.58,55.13,7.59,25.18,39.73,30.86,6.79
4509,2025/1/26 19:40,0,460.8,2.244,4.22,0.252,3.52,54.3,7.61,25.55,40.248,30.797,6.57
4510,2025/1/26 19:50,0,460.8,1.655,4.54,0.253,4.08,61.98,7.63,23.2,36.894,30.638,4.16
4511,2025/1/26 20:00,0,460.8,2.43,4.73,0.253,3.98,60.75,7.63,23.96,37.977,30.736,4.48
4512,2025/1/26 20:10,0,460.8,2.466,4.16,0.256,4.15,62.77,7.64,23.12,36.776,30.453,4.13
4513,2025/1/26 20:20,0,460.8,1.593,4.58,0.256,3.93,60.08,7.62,23.82,37.781,30.82,4.44
4514,2025/1/26 20:30,0,460.8,1.563,4.13,0.257,3.93,59.87,7.62,23.47,37.287,30.735,4.49
4515,2025/1/26 20:40,0,460.8,1.436,3.83,0.256,3.8,57.97,7.61,23.56,37.417,30.776,5.07
