Timestamp,Record,ABSSpd Avg,ABSSpd Avg [Quality],AbsTilt Avg,AbsTilt Avg [Quality],Direction Avg,Direction Avg [Quality],EastCur Avg,EastCur Avg [Quality],Gill DewPoint Avg,Gill DewPoint Avg [Quality],Gill Latitude,Gill Latitude [Quality],Gill Longitude,Gill Longitude [Quality],Gill Pressure,Gill Pressure [Quality],Gill Rain mm Tot,Gill Rain mm Tot [Quality],Gill TotalDailyRain mm,Gill TotalDailyRain mm [Quality],Gill TotalRain mm,Gill TotalRain mm [Quality],Gill Wd MeanUnitVector,Gill Wd MeanUnitVector [Quality],Gill Wd StdDev,Gill Wd StdDev [Quality],Gill WindSpd Max,Gill WindSpd Max [Quality],Gill Ws Mean,Gill Ws Mean [Quality],Heading Avg,Heading Avg [Quality],MaxTilt Avg,MaxTilt Avg [Quality],NorthCur Avg,NorthCur Avg [Quality],PingCnt Avg,PingCnt Avg [Quality],SigStrength Avg,SigStrength Avg [Quality],SPstd Avg,SPstd Avg [Quality],StdTilt Avg,StdTilt Avg [Quality],TiltX Avg,TiltX Avg [Quality],TiltY Avg,TiltY Avg [Quality]
Units,,,,,,,,,,Celcius,,,,,,hPa,,mm,,,,mm,,Deg,,Deg,,m/s,,m/s,,,,,,,,,,,,,,,,,,,
2025/2/4 21:40,217422,69.883,,100,,103.263,,68.019,,1000,,-20.169,,148.464,,9999.9,,0,,576.001,,3.2,,119,,,,1.2,,0.786,,147.159,,9.132,,-16.033,,-33.278,,5.657,,0.926,,9.175,,6.959,,5,
2025/2/4 21:50,217423,69.112,,9.699,,101.096,,67.82,,1000,,-20.169,,148.464,,9999.9,,0,,576.001,,3.2,,95.6,,,,1.3,,0.92,,147.28,,10.048,,-13.301,,100,,-32.946,,5.614,,0.275,,7.429,,6.213,
2025/2/4 22:00,217424,74.227,,100,,100.893,,72.89,,1000,,-20.169,,148.464,,9999.9,,0,,576.001,,3.2,,112.5,,,,0.98,,0.433,,145.08,,10.299,,-14.027,,-33.432,,4.943,,0.666,,10.333,,7.867,,6,
2025/2/4 22:10,217425,66.597,,100,,106.55,,63.838,,1000,,-20.169,,148.464,,9999.9,,0,,576.001,,3.2,,277.2,,,,0.97,,0.757,,146.327,,9.104,,-18.97,,-33.475,,6.339,,0.968,,9.154,,6.883,,5,
2025/2/4 22:20,217426,64.136,,9.609,,110.284,,60.159,,1000,,-20.169,,148.464,,9999.9,,2.16,,578.161,,3.28,,281.6,,,,1.32,,0.972,,148.348,,9.846,,-22.234,,100,,-34.439,,6.705,,0.292,,7.185,,6.378,
2025/2/4 22:30,217427,68.96,,9.606,,104.481,,66.769,,1000,,-20.169,,148.464,,9999.9,,2.4,,580.562,,3.28,,280.6,,,,1.11,,0.819,,145.923,,11.019,,-17.244,,100,,-33.759,,5.321,,0.359,,6.744,,6.837,
2025/2/4 22:40,217428,72.64,,100,,103.288,,70.695,,1000,,-20.169,,148.464,,9999.9,,2.4,,582.962,,3.28,,265.7,,,,1.13,,0.592,,147.017,,9.698,,-16.696,,-33.81,,4.745,,5.971,,10.334,,7.655,,0,
2025/2/4 22:50,217429,73.898,,100,,104.04,,71.691,,1000,,-20.169,,148.464,,9999.9,,2.4,,585.363,,3.28,,253.6,,,,1.83,,0.519,,147.627,,9.946,,-17.928,,-33.999,,5.884,,6.921,,10.204,,7.16,,0,
2025/2/4 23:00,217430,68.368,,100,,105.407,,65.911,,1000,,-20.169,,148.464,,9999.9,,2.4,,587.763,,3.28,,131.1,,,,2.73,,1.722,,146.362,,10.534,,-18.164,,-34.889,,5.661,,7.199,,10.559,,7.71,,0,
2025/2/4 23:10,217431,70.978,,100,,102.07,,69.409,,1000,,-20.169,,148.464,,9999.9,,2.4,,590.164,,3.28,,122.9,,,,2.35,,1.682,,144.376,,10.2,,-14.841,,-33.677,,5.649,,0.118,,10.445,,7.32,,7,
2025/2/4 23:20,217432,72.865,,10.677,,102.722,,71.076,,1000,,-20.169,,148.464,,9999.9,,0.24,,590.404,,3.28,,117,,,,2.04,,1.391,,148.766,,10.801,,-16.047,,100,,-33.708,,5.604,,0.11,,8.31,,6.654,
2025/2/4 23:30,217433,67.417,,9.823,,106.356,,64.688,,1000,,-20.169,,148.464,,9999.9,,0.48,,590.884,,3.36,,111.9,,,,2.48,,1.537,,148.683,,9.907,,-18.985,,100,,-34.169,,5.553,,0.24,,7.855,,5.915,
2025/2/4 23:40,217434,69.215,,100,,107.411,,66.044,,1000,,-20.169,,148.464,,9999.9,,2.4,,593.284,,3.36,,122.7,,,,2.7,,1.347,,147.696,,9.607,,-20.71,,-33.875,,5.431,,0.195,,9.633,,7.35,,6,
2025/2/4 23:50,217435,70.342,,100,,104.1,,68.222,,1000,,-20.169,,148.464,,9999.9,,2.4,,595.685,,3.36,,121.8,,,,1.9,,1.1,,147.174,,9.304,,-17.136,,-35.045,,4.792,,0.474,,9.578,,6.675,,6,
2025/2/5 0:00,217436,69.916,,100,,102.573,,68.239,,1000,,-20.169,,148.464,,9999.9,,2.4,,598.085,,3.36,,124.3,,,,1.95,,1.067,,146.81,,9.121,,-15.219,,-34.529,,5.116,,0.144,,9.354,,6.754,,6,
2025/2/5 0:10,217437,62.127,,9.579,,109.509,,58.56,,1000,,-20.169,,148.464,,9999.9,,2.4,,2.4,,3.36,,93.5,,,,1.09,,0.348,,146.495,,9.722,,-20.747,,100,,-36.354,,6.884,,0.28,,7.235,,6.293,
2025/2/5 0:20,217438,64.845,,7.965,,102.796,,63.234,,1000,,-20.169,,148.464,,9999.9,,2.4,,4.8,,0,,270.5,,,,0.74,,0.363,,146.772,,8.142,,-14.362,,100,,-35.059,,5.387,,0.168,,5.783,,5.428,
2025/2/5 0:30,217439,63.84,,100,,100.228,,62.825,,1000,,-20.169,,148.464,,9999.9,,1.92,,6.72,,0,,122,,,,1.37,,0.864,,145.742,,8.446,,-11.336,,-34.784,,5.214,,5.556,,8.6,,6.369,,0,
2025/2/5 0:40,217440,58.801,,7.41,,114.025,,53.707,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,128.6,,,,0.88,,0.57,,146.913,,7.44,,-23.94,,100,,-36.002,,8.129,,0.063,,5.259,,5.227,
2025/2/5 0:50,217441,62.964,,6.646,,104.43,,60.978,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,105.2,,,,1.1,,0.651,,145.744,,7.196,,-15.69,,100,,-35.466,,5.419,,0.564,,5.143,,4.181,
2025/2/5 1:00,217442,59.924,,6.322,,104.254,,58.08,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,98.2,,,,1.04,,0.586,,146.508,,6.529,,-14.754,,100,,-35.621,,4.818,,0.477,,5.013,,3.839,
2025/2/5 1:10,217443,52.911,,100,,106.062,,50.845,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,295.8,,,,0.92,,0.59,,148.571,,3.958,,-14.639,,-35.335,,4.342,,2.533,,4.042,,3.041,,0,
2025/2/5 1:20,217444,54.298,,4.279,,100.997,,53.3,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,294.4,,,,0.95,,0.673,,146.246,,4.287,,-10.358,,100,,-36.17,,4.447,,0.009,,3.474,,2.499,
2025/2/5 1:30,217445,54.128,,100,,105.501,,52.159,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,291.5,,,,1.16,,0.563,,147.915,,4.245,,-14.466,,-36.271,,4.889,,2.744,,4.302,,3.24,,0,
2025/2/5 1:40,217446,51.681,,100,,104.397,,50.058,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,293.5,,,,1.55,,0.864,,148.512,,3.113,,-12.85,,-35.773,,5.393,,2.294,,3.126,,2.101,,0,
2025/2/5 1:50,217447,53.61,,100,,106.865,,51.305,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,283.9,,,,1.84,,1.218,,147.888,,3.623,,-15.553,,-36.575,,4.446,,2.422,,3.932,,2.686,,0,
2025/2/5 2:00,217448,53.172,,2.824,,107.432,,50.73,,1000,,-20.169,,148.464,,9999.9,,0,,6.72,,0,,274,,,,1.33,,0.822,,148.853,,2.989,,-15.929,,100,,-35.287,,4.31,,0.08,,2.17,,1.802,
2025/2/5 2:10,217449,48.869,,100,,103.462,,47.527,,1000,,-20.169,,148.464,,9999.9,,2.16,,8.88,,0.08,,285,,,,1.69,,1.314,,147.795,,3.2,,-11.377,,-36.625,,4.675,,0.844,,3.237,,2.593,,1,
2025/2/5 2:20,217450,49.482,,3.129,,101.471,,48.493,,1000,,-20.169,,148.464,,9999.9,,2.4,,11.28,,0.08,,289.6,,,,1.92,,1.63,,148.568,,3.239,,-9.84,,100,,-36.297,,4.601,,0.103,,2.47,,1.912,
2025/2/5 2:30,217451,48.631,,2.842,,100.061,,47.883,,1000,,-20.169,,148.464,,9999.9,,2.4,,13.68,,0.08,,284.3,,,,1.78,,1.153,,147.453,,2.921,,-8.496,,100,,-35.058,,4.774,,0.041,,1.911,,2.1,
2025/2/5 2:40,217452,46.463,,2.545,,106.391,,44.574,,1000,,-20.169,,148.464,,9999.9,,2.4,,16.08,,0.08,,279.2,,,,1.56,,1.197,,148.577,,2.859,,-13.112,,100,,-33.901,,3.937,,0.117,,1.825,,1.77,
2025/2/5 2:50,217453,41.237,,2.584,,105.306,,39.774,,1000,,-20.169,,148.464,,9999.9,,2.4,,18.48,,0.08,,284.5,,,,1.56,,1.003,,147.267,,2.588,,-10.886,,100,,-33.335,,3.988,,0.006,,1.915,,1.724,
2025/2/5 3:00,217454,43.787,,2.355,,111.555,,40.725,,1000,,-20.169,,148.464,,9999.9,,2.4,,20.88,,0.08,,279.3,,,,1.61,,0.982,,152.587,,2.46,,-16.087,,100,,-36.351,,4.374,,0.056,,1.528,,1.788,
2025/2/5 3:10,217455,38.718,,100,,104.184,,37.538,,1000,,-20.169,,148.464,,9999.9,,0.24,,21.12,,0.08,,292.1,,,,1.67,,1.22,,148.089,,2.16,,-9.487,,-36.132,,4.605,,0.454,,2.315,,1.597,,1,
2025/2/5 3:20,217456,39.203,,2.498,,105.229,,37.827,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,263.7,,,,1.39,,0.901,,149.036,,2.661,,-10.298,,100,,-34.525,,3.802,,0.185,,1.867,,1.609,
2025/2/5 3:30,217457,38.672,,100,,108.754,,36.619,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,259.7,,,,1.35,,0.972,,151.581,,2.228,,-12.433,,-34.503,,4.038,,0.976,,2.395,,0.913,,1,
2025/2/5 3:40,217458,40.704,,100,,108.154,,38.678,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,257.3,,,,1.49,,0.919,,149.96,,2.137,,-12.682,,-34.507,,4.252,,0.51,,2.165,,1.512,,1,
2025/2/5 3:50,217459,41.39,,2.283,,109.152,,39.099,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,268.5,,,,1.73,,1.1,,151.79,,2.398,,-13.579,,100,,-34.702,,4.032,,0.097,,1.671,,1.545,
2025/2/5 4:00,217460,40.316,,100,,111.531,,37.503,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,280.8,,,,1.6,,1.001,,152.954,,1.95,,-14.796,,-35.916,,4.088,,1.56,,1.961,,1.157,,0,
2025/2/5 4:10,217461,42.229,,2.278,,106.264,,40.539,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,280.8,,,,1.72,,1.187,,149.155,,2.297,,-11.827,,100,,-35.001,,4.266,,0.005,,1.224,,1.921,
2025/2/5 4:20,217462,39.674,,100,,114.918,,35.981,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,279.2,,,,1.61,,1.031,,153.101,,1.633,,-16.716,,-36.465,,4.008,,1.282,,1.647,,9.803,,1,
2025/2/5 4:30,217463,40.073,,100,,102.857,,39.068,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,283.5,,,,1.49,,0.952,,146.799,,2.666,,-8.917,,-34.914,,4.166,,2.007,,2.706,,1.755,,0,
2025/2/5 4:40,217464,35.632,,3.183,,100.396,,35.047,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,271.5,,,,1.48,,0.996,,144.704,,3.197,,-6.43,,100,,-35.298,,4.189,,0.063,,2.281,,2.219,
2025/2/5 4:50,217465,39.395,,100,,107.942,,37.479,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,271.8,,,,1.25,,0.623,,149.005,,2.488,,-12.136,,-36.068,,3.875,,1.866,,2.538,,1.634,,0,
2025/2/5 5:00,217466,40.068,,2.537,,103.121,,39.022,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,296.6,,,,1.76,,1.118,,149.684,,2.911,,-9.096,,100,,-35.92,,4.586,,0.24,,1.527,,1.963,
2025/2/5 5:10,217467,39.176,,1.716,,105.419,,37.765,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,309.8,,,,1.79,,1.174,,146.348,,2.616,,-10.416,,100,,-38.092,,4.376,,0.185,,1.098,,1.319,
2025/2/5 5:20,217468,39.139,,100,,100.372,,38.5,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,289.9,,,,1.3,,1.081,,145.297,,2.995,,-7.047,,-37.466,,4.379,,0.801,,3.023,,2.389,,1,
2025/2/5 5:30,217469,43.603,,2.646,,102.15,,42.627,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,284.1,,,,1.65,,0.972,,147.627,,2.672,,-9.177,,100,,-38.008,,4.596,,0.039,,2.065,,1.655,
2025/2/5 5:40,217470,48.729,,3.856,,101.032,,47.828,,1000,,-20.169,,148.464,,9999.9,,0,,21.12,,0.08,,274.8,,,,1.64,,0.891,,147.083,,3.871,,-9.325,,100,,-39.388,,5.191,,0.108,,3.378,,1.853,
2025/2/5 5:50,217471,48.45,,3.424,,108.047,,46.067,,1000,,-20.169,,148.464,,9999.9,,2.16,,23.28,,0.24,,266.2,,,,1.82,,0.975,,147.738,,3.715,,-15.009,,100,,-39.4,,7.091,,0.4,,2.844,,1.887,
2025/2/5 6:00,217472,54.689,,4.277,,107.264,,52.225,,1000,,-20.169,,148.464,,9999.9,,4.8,,28.08,,0.24,,271.2,,,,1.7,,1.143,,148.8,,5.068,,-16.231,,100,,-39.079,,5.201,,0.545,,3.584,,2.335,
2025/2/5 6:10,217473,45.262,,4.988,,107.748,,43.108,,1000,,-20.169,,148.464,,9999.9,,4.8,,32.88,,0.24,,271.6,,,,1.51,,1.083,,147.626,,4.988,,-13.797,,100,,-38.314,,4.94,,0,,4.082,,2.868,
2025/2/5 6:20,217474,52.078,,100,,110.186,,48.879,,1000,,-20.169,,148.464,,9999.9,,4.8,,37.68,,0.24,,288.1,,,,2.23,,1.348,,147.076,,4.679,,-17.971,,-39.109,,6.37,,0.873,,5.518,,3.693,,2,
2025/2/5 6:30,217475,47.229,,5.412,,111.047,,44.078,,1000,,-20.169,,148.464,,9999.9,,4.8,,42.48,,0.24,,287.7,,,,2.07,,1.305,,149.076,,5.482,,-16.962,,100,,-39.853,,6.298,,0.097,,4.283,,3.291,
2025/2/5 6:40,217476,52.387,,4.702,,114.771,,47.567,,1000,,-20.169,,148.464,,9999.9,,4.8,,47.28,,0.24,,274.3,,,,1.81,,1.228,,149.176,,5.183,,-21.95,,100,,-39.852,,5.893,,0.085,,3.654,,2.962,
2025/2/5 6:50,217477,53.555,,100,,106.132,,51.446,,1000,,-20.169,,148.464,,9999.9,,2.64,,49.92,,0.24,,267.2,,,,2,,1.113,,148.029,,5.274,,-14.88,,-39.761,,5.679,,3.171,,5.598,,4.176,,0,
2025/2/5 7:00,217478,52.229,,4.861,,108.304,,49.586,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,267.6,,,,1.79,,1.178,,149.673,,4.945,,-16.403,,100,,-39.992,,4.984,,0.111,,3.869,,2.923,
2025/2/5 7:10,217479,54.154,,100,,106.718,,51.865,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,264.9,,,,1.71,,1.175,,148.455,,4.108,,-15.578,,-39.896,,4.905,,3.209,,4.108,,2.564,,0,
2025/2/5 7:20,217480,50.132,,100,,107.209,,47.888,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,262.8,,,,1.78,,1.109,,147.56,,4.924,,-14.832,,-39.508,,5.676,,3.313,,5.555,,3.586,,0,
2025/2/5 7:30,217481,53.123,,100,,111.343,,49.48,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,260.7,,,,1.79,,1.116,,150.455,,4.251,,-19.334,,-39.873,,6.293,,2.47,,4.838,,3.45,,0,
2025/2/5 7:40,217482,52.1,,3.813,,108.55,,49.393,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,254.6,,,,1.92,,1.2,,149.215,,4.476,,-16.575,,100,,-39.824,,4.992,,0.136,,2.972,,2.389,
2025/2/5 7:50,217483,45.444,,100,,111.637,,42.242,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,275.3,,,,2.39,,1.378,,148.282,,5,,-16.756,,-40.236,,6.07,,0.356,,5.209,,3.707,,3,
2025/2/5 8:00,217484,49.037,,3.659,,104.927,,47.383,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,272.6,,,,2.28,,1.379,,146.835,,3.818,,-12.631,,100,,-39.711,,5.533,,0.199,,2.714,,2.456,
2025/2/5 8:10,217485,40.244,,100,,113.083,,37.022,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,265.7,,,,1.94,,1.118,,146.46,,4.085,,-15.778,,-40.618,,6.413,,0.525,,4.128,,3.765,,1,
2025/2/5 8:20,217486,41.585,,4.425,,115.288,,37.6,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,258,,,,1.66,,0.985,,148.705,,4.448,,-17.763,,100,,-40.354,,5.608,,0.038,,3.633,,2.528,
2025/2/5 8:30,217487,43.2,,4.82,,112.323,,39.962,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,260.4,,,,2.42,,1.226,,148.362,,4.868,,-16.409,,100,,-39.765,,5.959,,0.059,,3.868,,2.878,
2025/2/5 8:40,217488,44.272,,100,,116.74,,39.537,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,270.4,,,,1.95,,1.303,,147.033,,4.445,,-19.919,,-40.786,,5.454,,0.888,,4.467,,3.379,,2,
2025/2/5 8:50,217489,43.693,,4.05,,112.222,,40.448,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,256.2,,,,1.83,,1.015,,147.2,,4.532,,-16.525,,100,,-40.935,,5.302,,0.28,,3.116,,2.555,
2025/2/5 9:00,217490,47.093,,3.917,,112.108,,43.63,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,232.7,,,,1.78,,1.003,,148.624,,4.072,,-17.724,,100,,-41.86,,5.699,,0.133,,3.094,,2.301,
2025/2/5 9:10,217491,44.42,,100,,115.645,,40.044,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,242.2,,,,1.57,,0.889,,147.382,,4.406,,-19.225,,-40.852,,4.932,,0.87,,4.496,,3.344,,2,
2025/2/5 9:20,217492,45.171,,3.814,,108.656,,42.798,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,238.8,,,,1.35,,0.578,,149.457,,3.891,,-14.45,,100,,-38.104,,4.36,,0.142,,2.392,,2.956,
2025/2/5 9:30,217493,40.585,,3.779,,106.027,,39.007,,1000,,-20.169,,148.464,,9999.9,,0,,49.92,,0.24,,112.3,,,,1.3,,0.766,,148.695,,3.866,,-11.205,,100,,-37.723,,4.03,,0.098,,2.81,,2.516,
2025/2/5 9:40,217494,35.536,,3.59,,106.526,,34.068,,1000,,-20.169,,148.464,,9999.9,,0.96,,50.88,,0.32,,159.4,,,,1.67,,0.774,,146.996,,3.752,,-10.108,,100,,-37.451,,4.339,,0.058,,2.567,,2.511,
2025/2/5 9:50,217495,36.431,,3.706,,108.38,,34.573,,1000,,-20.169,,148.464,,9999.9,,3.84,,54.72,,0.4,,163.3,,,,1.56,,0.789,,147.916,,3.739,,-11.487,,100,,-37.71,,4.483,,0.062,,2.515,,2.718,
2025/2/5 10:00,217496,32.139,,100,,107.654,,30.625,,1000,,-20.169,,148.464,,9999.9,,4.8,,59.52,,0.4,,115.3,,,,2.79,,1.03,,148.354,,3.831,,-9.747,,-38.558,,4.325,,2.841,,3.983,,2.569,,0,
2025/2/5 10:10,217497,30.761,,100,,106.779,,29.451,,1000,,-20.169,,148.464,,9999.9,,4.8,,64.32,,0.4,,141.8,,,,3.27,,1.435,,149.144,,3.408,,-8.88,,-38.542,,4.341,,2.464,,3.42,,2.355,,0,
2025/2/5 10:20,217498,28.37,,100,,109.708,,26.708,,1000,,-20.169,,148.464,,9999.9,,4.8,,69.12,,0.4,,130.1,,,,4.21,,2.142,,149.601,,3.97,,-9.567,,-38.133,,4.75,,2.914,,4.057,,2.698,,0,
2025/2/5 10:30,217499,25.127,,100,,104.144,,24.365,,1000,,-20.169,,148.464,,9999.9,,4.8,,73.92,,0.4,,133.1,,,,4.79,,2.13,,147.835,,3.869,,-6.14,,-37.377,,4.182,,2.93,,3.946,,2.527,,0,
2025/2/5 10:40,217500,28.824,,3.357,,110.078,,27.072,,1000,,-20.169,,148.464,,9999.9,,3.84,,77.76,,0.4,,150.8,,,,2.79,,1.516,,150.053,,3.359,,-9.896,,100,,-38.175,,3.994,,0.006,,1.941,,2.737,
2025/2/5 10:50,217501,25.563,,3.665,,113.77,,23.395,,1000,,-20.169,,148.464,,9999.9,,0.96,,78.72,,0.4,,131.5,,,,4.56,,2.15,,150.63,,4.401,,-10.304,,100,,-37.599,,4.853,,0.346,,2.288,,2.863,
2025/2/5 11:00,217502,28.078,,4.59,,104.539,,27.179,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,132.6,,,,3.4,,1.775,,149.045,,4.949,,-7.049,,100,,-37.473,,4.518,,0.353,,3,,3.476,
2025/2/5 11:10,217503,28.248,,100,,105.581,,27.21,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,132.1,,,,4.08,,1.77,,148.774,,4.709,,-7.588,,-39.643,,4.8,,0.327,,4.719,,3.332,,3,
2025/2/5 11:20,217504,26.819,,5.756,,110.899,,25.055,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,126.2,,,,3.77,,2.178,,149.862,,5.94,,-9.567,,100,,-36.874,,4.129,,0.409,,3.668,,4.439,
2025/2/5 11:30,217505,24.418,,4.476,,108.276,,23.186,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,126.5,,,,3.4,,2.237,,150.265,,4.648,,-7.657,,100,,-37.662,,4.288,,0.174,,2.96,,3.358,
2025/2/5 11:40,217506,22.138,,3.639,,110.648,,20.716,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,143.9,,,,3.38,,1.868,,151.064,,3.694,,-7.806,,100,,-38.617,,4.448,,0.119,,2.098,,2.973,
2025/2/5 11:50,217507,12.993,,100,,108.617,,12.313,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,125.6,,,,3.36,,2.28,,150.015,,3.752,,-4.148,,-36.777,,4.122,,0.938,,4.22,,2.335,,2,
2025/2/5 12:00,217508,7.382,,4.307,,179.356,,0.083,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,120.4,,,,3.78,,2.105,,161.855,,4.344,,-7.381,,100,,-27.975,,4.723,,0.036,,2.363,,3.602,
2025/2/5 12:00,217509,7.382,,4.307,,179.356,,0.083,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,120.4,,,,3.78,,2.105,,161.855,,4.344,,-7.381,,100,,-27.975,,4.723,,0.036,,2.363,,3.602,
2025/2/5 12:10,217510,5.438,,100,,176.835,,0.3,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,97,,,,4.29,,2.487,,178.815,,3.851,,-5.43,,-32.091,,4.422,,3.202,,3.927,,2.14,,0,
2025/2/5 12:20,217511,6.44,,100,,149.324,,3.286,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,119.7,,,,3.81,,2.058,,171.279,,4.389,,-5.539,,-34.157,,4.04,,3.463,,4.494,,2.699,,0,
2025/2/5 12:30,217512,15.39,,100,,110.323,,14.432,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,126.9,,,,2.75,,1.579,,151.007,,3.408,,-5.345,,-40.496,,3.863,,2.762,,3.458,,1.995,,0,
2025/2/5 12:40,217513,13.838,,100,,120.514,,11.922,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,143.4,,,,3.67,,1.866,,153.261,,4.481,,-7.026,,-38.248,,4.391,,3.712,,4.485,,2.512,,0,
2025/2/5 12:50,217514,17.381,,4.226,,124.671,,14.295,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,128.2,,,,4.19,,2.398,,158.503,,5.319,,-9.888,,100,,-41.79,,4.711,,0.406,,2.406,,3.473,
2025/2/5 13:00,217515,15.522,,4.28,,115.743,,13.981,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,118.8,,,,3.82,,2.694,,153.901,,4.755,,-6.742,,100,,-37.152,,5.032,,0.539,,2.544,,3.443,
2025/2/5 13:10,217516,10.829,,100,,117.732,,9.585,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,114.7,,,,3.68,,2.345,,155.922,,4.503,,-5.039,,-35.556,,4.575,,0.688,,5.652,,2.579,,3,
2025/2/5 13:20,217517,5.055,,5.353,,133.365,,3.675,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,112,,,,4.05,,2.551,,161.018,,5.424,,-3.471,,100,,-33.329,,4.209,,0.216,,3.32,,4.2,
2025/2/5 13:30,217518,1.903,,3.84,,206.1,,-0.837,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,105.6,,,,2.8,,1.743,,177.82,,3.893,,-1.709,,100,,-29.866,,3.929,,0.046,,2.271,,3.098,
2025/2/5 13:40,217519,4.732,,4.12,,246.236,,-4.331,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,73.25,,,,3.23,,1.839,,187.447,,4.421,,-1.907,,100,,-27.804,,3.931,,0.17,,2.586,,3.208,
2025/2/5 13:50,217520,2.548,,3.86,,277.368,,-2.527,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,75.85,,,,4.32,,2.395,,191.539,,3.897,,0.327,,100,,-28.282,,4.348,,0.125,,2.297,,3.103,
2025/2/5 14:00,217521,4.405,,4.892,,202.776,,-1.705,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,90.6,,,,4.86,,2.874,,182.207,,5.131,,-4.061,,100,,-34.234,,4.791,,0.288,,3.05,,3.827,
2025/2/5 14:10,217522,5.874,,4.298,,183.417,,-0.35,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,90.9,,,,4.55,,2.876,,178.868,,5.226,,-5.864,,100,,-34.607,,6.516,,0.553,,2.645,,3.389,
2025/2/5 14:20,217523,3.322,,100,,265.827,,-3.313,,1000,,-20.169,,148.464,,9999.9,,0,,78.72,,0.4,,93.9,,,,4.63,,2.683,,195.844,,3.999,,-0.242,,-30.092,,4.701,,3.601,,4.007,,1.732,,0,
2025/2/5 14:30,217524,4.015,,100,,183.068,,-0.215,,1000,,-20.169,,148.464,,9999.9,,1.2,,79.92,,0.48,,99.5,,,,4.83,,2.537,,194.215,,5.53,,-4.01,,-35.089,,4.29,,4.243,,5.75,,3.549,,0,
