Timestamp,Record,EXO ChlugL,EXO ChlugL [Quality],EXO Depthm,EXO Depthm [Quality],EXO DOmgL,EXO DOmgL [Quality],EXO DOPerSat,EXO DOPerSat [Quality],EXO fDOMRFU,EXO fDOMRFU [Quality],EXO pH,EXO pH [Quality],EXO Salpsu,EXO Salpsu [Quality],EXO SpCondmScm,EXO SpCondmScm [Quality],EXO TempC,EXO TempC [Quality],EXO TSSmgL,EXO TSSmgL [Quality],EXO TurbNTU,EXO TurbNTU [Quality],OPUS1 MeasureTime,OPUS1 MeasureTime [Quality],OPUS1000 N NO3,OPUS1000 N NO3 [Quality],OPUS1004 CODeq,OPUS1004 CODeq [Quality],OPUS1014 TOCeq,OPUS1014 TOCeq [Quality],OPUS1016 TSSeq,OPUS1016 TSSeq [Quality],OPUS1032 SAC254,OPUS1032 SAC254 [Quality],OPUS1034 Abs360,OPUS1034 Abs360 [Quality],OPUS1036 Abs210,OPUS1036 Abs210 [Quality],OPUS1038 FitError,OPUS1038 FitError [Quality],OPUS1042 Abs254,OPUS1042 Abs254 [Quality],OPUS1052 COD SACeq,OPUS1052 COD SACeq [Quality],OPUS1060 SQI,OPUS1060 SQI [Quality],,,,,,,,,,,,,,,,,,,,,,
Units,,ug/L,,m,,mg/L,,%,,RFU,,,,psu,,mS/cm,,c,,mg/L,,,NTU,,,mg/L,,mg/L,,mg/L,,mg/L,,1/m,,,,,,,,,,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:00,193119,4.15,,0.321,,3.59,,54.34,,22.21,,7.49,,23.99,,37.999,,30.11,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:10,193120,4.62,,0.321,,3.61,,54.6,,22.3,,7.49,,23.96,,37.952,,30.065,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:20,193121,4.35,,0.326,,3.31,,50.02,,22.04,,7.49,,24.12,,38.18,,30.112,,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:30,193122,4.43,,0.329,,3.36,,50.86,,22.02,,7.49,,24.14,,38.22,,30.109,,,,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:40,193123,4.08,,0.335,,3.72,,56.23,,21.79,,7.5,,24.18,,38.264,,30.057,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 20:50,193124,3.83,,0.33,,4.17,,62.6,,21.64,,7.54,,23.63,,37.469,,29.796,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:00,193125,4.29,,0.335,,3.74,,56.59,,21.3,,7.52,,24.37,,38.548,,30.095,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:10,193126,3.76,,0.336,,4.29,,64.2,,20.56,,7.56,,23.47,,37.236,,29.678,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:20,193127,3.58,,0.338,,4.42,,66.08,,20.78,,7.57,,23.48,,37.259,,29.638,,,,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:30,193128,3.95,,0.341,,4.61,,67.46,,14.18,,7.58,,21.07,,33.768,,29.124,,,,63.8,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:40,193129,3.75,,0.336,,5.18,,75.05,,15.51,,7.64,,20.37,,32.738,,28.704,,,,46.32,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 21:50,193130,3.46,,0.338,,4.93,,71.4,,15.6,,7.6,,20.26,,32.58,,28.703,,,,49.29,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:00,193131,3.43,,0.34,,4.62,,67.27,,17.52,,7.55,,20.67,,33.179,,28.892,,,,37.32,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:10,193132,3.85,,0.343,,4.55,,66.98,,18.49,,7.54,,21.73,,34.729,,29.247,,,,32.04,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:20,193133,4.02,,0.344,,4.26,,62.76,,18.89,,7.54,,21.58,,34.506,,29.313,,,,22.77,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:30,193134,3.69,,0.347,,4.21,,61.96,,19.26,,7.54,,21.66,,34.629,,29.216,,,,1084.81,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:40,193135,3.36,,0.345,,4.36,,64.11,,19.68,,7.53,,21.6,,34.538,,29.192,,,,20.71,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 22:50,193136,3.55,,0.343,,4.59,,67.36,,19.79,,7.54,,21.6,,34.54,,29.129,,,,19.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:00,193137,3.59,,0.346,,4.5,,66.24,,20.55,,7.54,,21.6,,34.542,,29.249,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:10,193138,3.59,,0.345,,3.83,,56.88,,20.6,,7.51,,22.56,,35.934,,29.526,,,,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:20,193139,3.15,,0.345,,4.15,,61.49,,20.68,,7.52,,22.36,,35.645,,29.467,,,,14.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:30,193140,3.15,,0.342,,4.17,,61.92,,21.16,,7.52,,22.51,,35.859,,29.47,,,,12.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:40,193141,3.05,,0.344,,4.25,,62.99,,20.94,,7.52,,22.31,,35.562,,29.427,,,,12.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/2 23:50,193142,3.33,,0.34,,4.1,,60.84,,21.13,,7.52,,22.39,,35.683,,29.439,,,,10.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:00,193143,2.86,,0.339,,4.5,,65.69,,20.31,,7.55,,20.77,,33.327,,29.04,,,,12.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:10,193144,2.94,,0.339,,4.35,,63.67,,21.18,,7.53,,21.11,,33.825,,29.103,,,,11.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:20,193145,2.88,,0.343,,4.58,,66.4,,21.11,,7.54,,20.44,,32.842,,28.773,,,,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:30,193146,3.05,,0.34,,4.72,,67.9,,21.25,,7.56,,19.64,,31.66,,28.514,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:40,193147,3.08,,0.341,,4.98,,70.59,,20.99,,7.57,,18.05,,29.312,,28.202,,,,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 0:50,193148,3.09,,0.341,,4.68,,66.91,,21.48,,7.55,,18.61,,30.16,,28.532,,,,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:00,193149,3.19,,0.339,,4.58,,65.56,,21.7,,7.53,,18.73,,30.331,,28.57,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:10,193150,3.04,,0.34,,4.66,,66.31,,21.66,,7.54,,18.06,,29.334,,28.417,,,,10.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:20,193151,3.11,,0.333,,4.58,,65.42,,21.88,,7.52,,18.59,,30.123,,28.496,,,,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:30,193152,3.29,,0.335,,4.56,,65.07,,22.59,,7.52,,18.39,,29.828,,28.534,,,,10.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:40,193153,3.29,,0.333,,4.6,,65.39,,23,,7.52,,18.01,,29.265,,28.382,,,,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 1:50,193154,3.29,,0.328,,4.62,,65.44,,23.6,,7.52,,17.7,,28.806,,28.307,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:00,193155,3.3,,0.329,,4.39,,62.97,,23.53,,7.5,,18.64,,30.197,,28.664,,,,9.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:10,193156,3.21,,0.33,,4.54,,64.37,,24.02,,7.51,,17.72,,28.828,,28.352,,,,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:20,193157,3.19,,0.333,,4.43,,63.2,,24.12,,7.5,,18.18,,29.515,,28.549,,,,8.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:30,193158,3.21,,0.337,,4.37,,62.16,,24.45,,7.48,,17.32,,28.255,,28.613,,,,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:40,193159,3.38,,0.337,,4.48,,63.18,,24.78,,7.47,,16.37,,26.824,,28.425,,,,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 2:50,193160,3.4,,0.338,,4.57,,63.89,,25.32,,7.48,,15.41,,25.386,,28.215,,,,11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:00,193161,3.52,,0.34,,4.66,,64.55,,25.91,,7.47,,14.49,,23.991,,28.07,,,,11.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:10,193162,3.48,,0.337,,4.69,,64.74,,26.19,,7.46,,14.03,,23.293,,28,,,,12.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:20,193163,3.64,,0.337,,4.65,,64.13,,26.59,,7.46,,13.82,,22.979,,28.033,,,,11.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:30,193164,3.75,,0.337,,4.68,,64.34,,27.07,,7.46,,13.23,,22.076,,27.961,,,,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:40,193165,3.73,,0.336,,4.66,,63.95,,27.29,,7.45,,13.02,,21.758,,27.96,,,,11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 3:50,193166,3.78,,0.336,,4.68,,64.04,,27.54,,7.45,,12.75,,21.346,,27.907,,,,12.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:00,193167,3.72,,0.335,,4.71,,64.27,,28.02,,7.45,,12.27,,20.599,,27.85,,,,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:10,193168,3.86,,0.335,,4.75,,64.65,,28.26,,7.45,,11.89,,20.019,,27.79,,,,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:20,193169,4.02,,0.333,,4.75,,64.5,,28.35,,7.44,,11.66,,19.656,,27.796,,,,14.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:30,193170,3.94,,0.334,,4.75,,64.44,,28.42,,7.44,,11.54,,19.477,,27.793,,,,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:40,193171,3.97,,0.333,,4.72,,64.13,,28.45,,7.44,,11.58,,19.538,,27.805,,,,15.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 4:50,193172,4.15,,0.336,,4.84,,65.36,,28.87,,7.44,,10.76,,18.26,,27.736,,,,18.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:00,193173,4.08,,0.335,,4.88,,65.67,,30.23,,7.44,,10.35,,17.625,,27.714,,,,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:10,193174,4.19,,0.335,,4.89,,65.82,,30.68,,7.44,,10.17,,17.333,,27.712,,,,13.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:20,193175,4.29,,0.335,,4.9,,65.8,,31.03,,7.43,,10.05,,17.146,,27.698,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:30,193176,4.27,,0.335,,4.91,,65.98,,31.4,,7.43,,9.86,,16.849,,27.735,,,,13.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:40,193177,4.35,,0.336,,4.89,,65.58,,31.28,,7.42,,9.77,,16.705,,27.671,,,,12.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 5:50,193178,4.37,,0.337,,4.89,,65.51,,31.2,,7.42,,9.62,,16.477,,27.667,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:00,193179,4.29,,0.337,,4.91,,65.65,,31.76,,7.42,,9.3,,15.966,,27.643,,,,11.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:10,193180,4.27,,0.337,,4.93,,65.84,,31.65,,7.41,,9.17,,15.756,,27.605,,,,12.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:20,193181,4.44,,0.335,,4.9,,65.48,,32.2,,7.41,,9.08,,15.612,,27.666,,,,11.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:30,193182,4.44,,0.337,,4.89,,65.27,,32.06,,7.41,,9.04,,15.562,,27.642,,,,11.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:40,193183,4.67,,0.337,,4.86,,64.84,,32.76,,7.4,,8.8,,15.178,,27.735,,,,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 6:50,193184,4.81,,0.338,,4.92,,65.6,,32.85,,7.41,,8.64,,14.919,,27.651,,,,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:00,193185,4.66,,0.338,,4.95,,65.92,,32.91,,7.41,,8.6,,14.857,,27.592,,,,12.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:10,193186,4.62,,0.341,,4.96,,65.92,,32.71,,7.41,,8.62,,14.893,,27.55,,,,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:20,193187,4.89,,0.341,,4.89,,65.14,,33.41,,7.4,,8.41,,14.55,,27.679,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:30,193188,4.34,,0.343,,4.96,,65.84,,32.74,,7.41,,8.53,,14.746,,27.526,,,,11.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:40,193189,4.78,,0.345,,4.94,,65.79,,32.99,,7.41,,8.64,,14.923,,27.618,,,,10.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 7:50,193190,4.77,,0.347,,4.97,,66.03,,33.52,,7.41,,8.32,,14.412,,27.614,,,,9.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:00,193191,5.27,,0.348,,5.22,,69.04,,33.33,,7.43,,7.8,,13.564,,27.494,,,,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:10,193192,4.65,,0.348,,5.21,,69.03,,33.41,,7.43,,8.47,,14.636,,27.424,,,,10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:20,193193,5.11,,0.349,,5.18,,69.02,,32.49,,7.44,,9.11,,15.672,,27.546,,,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:30,193194,4.44,,0.349,,5.23,,69.84,,31.77,,7.45,,9.36,,16.058,,27.553,,,,7.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:40,193195,3.88,,0.349,,5.05,,68.06,,30.11,,7.45,,10.75,,18.249,,27.643,,,,6.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 8:50,193196,3.48,,0.347,,4.5,,62.18,,27.53,,7.45,,14.44,,23.919,,27.841,,,,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:00,193197,3.5,,0.349,,4.39,,61.68,,25.76,,7.49,,16.48,,26.988,,28.251,,,,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:10,193198,3.56,,0.351,,4.44,,62.56,,25.42,,7.5,,16.57,,27.135,,28.395,,,,6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:20,193199,3.44,,0.353,,4.42,,62.35,,25.09,,7.5,,16.71,,27.339,,28.417,,,,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:30,193200,3.25,,0.356,,4.25,,60.86,,23.95,,7.52,,18.44,,29.913,,28.655,,,,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:40,193201,3.18,,0.355,,4.21,,60.55,,23.47,,7.52,,18.83,,30.492,,28.785,,,,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 9:50,193202,3.07,,0.353,,4.03,,58.35,,22.77,,7.54,,19.93,,32.101,,28.8,,,,6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:00,193203,3.15,,0.353,,4.16,,60.29,,22.17,,7.55,,20.13,,32.389,,28.863,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:10,193204,3.1,,0.354,,4.22,,61.34,,21.8,,7.57,,20.51,,32.939,,28.838,,,,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:20,193205,3.17,,0.354,,4.17,,60.72,,21.32,,7.58,,21.08,,33.773,,28.815,,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:30,193206,3.3,,0.352,,4.33,,63.23,,20.16,,7.61,,21.77,,34.761,,28.708,,,,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:40,193207,3.2,,0.35,,4.5,,66.02,,18.69,,7.65,,22.68,,36.076,,28.72,,,,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 10:50,193208,3.09,,0.349,,4.65,,68.56,,18.23,,7.68,,23.58,,37.368,,28.756,,,,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:00,193209,3.2,,0.35,,4.8,,71,,17.65,,7.7,,24.27,,38.345,,28.744,,,,7.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:10,193210,3.13,,0.35,,4.92,,73.14,,16.72,,7.73,,25.02,,39.409,,28.732,,,,8.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:20,193211,3.04,,0.349,,5.1,,76.26,,15.41,,7.78,,25.99,,40.786,,28.744,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:30,193212,3.19,,0.35,,5.34,,80.35,,13.47,,7.86,,27.32,,42.651,,28.704,,,,8.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:40,193213,4.09,,0.352,,5.54,,84.04,,10.85,,7.96,,28.7,,44.576,,28.773,,,,12.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:50,193214,4.25,,0.35,,5.76,,88.19,,8.32,,8.04,,30.05,,46.448,,28.825,,,,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 11:50,193215,4.25,,0.35,,5.76,,88.19,,8.32,,8.04,,30.05,,46.448,,28.825,,,,15.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:00,193216,4.26,,0.35,,5.93,,91.46,,6.8,,8.11,,30.85,,47.573,,29.054,,,,14.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:10,193217,3.99,,0.351,,6.07,,94.26,,5.7,,8.15,,31.47,,48.425,,29.213,,,,13.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:20,193218,5.05,,0.35,,6.17,,95.98,,5.11,,8.17,,31.74,,48.794,,29.281,,,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:30,193219,4.95,,0.346,,6.22,,97.15,,5.01,,8.18,,31.83,,48.923,,29.419,,,,13.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:40,193220,4.3,,0.344,,6.32,,98.85,,4.76,,8.17,,31.97,,49.127,,29.469,,,,11.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 12:50,193221,3.52,,0.345,,6.41,,100.38,,4.5,,8.2,,32.1,,49.307,,29.543,,,,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:00,193222,4.04,,0.337,,6.43,,100.75,,4.4,,8.21,,32.16,,49.384,,29.579,,,,7.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:10,193223,4.81,,0.337,,6.46,,101.31,,4.23,,8.22,,32.22,,49.468,,29.568,,,,7.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:20,193224,3.69,,0.336,,6.51,,102.11,,4.03,,8.22,,32.29,,49.565,,29.604,,,,7.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:30,193225,4.44,,0.332,,6.49,,101.86,,3.98,,8.23,,32.29,,49.567,,29.593,,,,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:40,193226,3.2,,0.327,,6.52,,102.34,,3.99,,8.23,,32.3,,49.576,,29.625,,,,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 13:50,193227,3.35,,0.327,,6.51,,102.24,,4.05,,8.23,,32.29,,49.569,,29.662,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:00,193228,3.39,,0.324,,6.39,,100.36,,4.22,,8.21,,32.18,,49.416,,29.657,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:10,193229,4.09,,0.326,,6.06,,94.74,,4.88,,8.17,,31.93,,49.073,,29.509,,,,6.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:20,193230,4.11,,0.319,,6.13,,95.92,,4.9,,8.17,,31.91,,49.038,,29.502,,,,6.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:30,193231,4.14,,0.322,,6.14,,95.88,,5.46,,8.16,,31.62,,48.645,,29.481,,,,6.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:40,193232,3.95,,0.325,,6.02,,93.75,,6.89,,8.12,,30.77,,47.474,,29.626,,,,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 14:50,193233,4.25,,0.326,,5.63,,86.95,,8.65,,8.04,,29.79,,46.116,,29.495,,,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:00,193234,4.58,,0.321,,5.47,,84.19,,9.4,,8,,29.51,,45.725,,29.381,,,,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:10,193235,4.17,,0.327,,5.36,,82.16,,10.83,,7.96,,28.53,,44.371,,29.365,,,,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025/1/3 15:20,193236,4.64,,0.322,,5.21,,79.45,,11.78,,7.92,,27.91,,43.5,,29.327,,,,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
